Order,Family,Genus,Species,Genome Composition
NA,Bromoviridae,Cucumovirus,Peanut stunt virus,ssRNA(+)
NA,Bromoviridae,Cucumovirus,Tomato aspermy virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Ageratum latent virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,American plum line pattern virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Apple mosaic virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Asparagus virus 2,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Blackberry chlorotic ringspot virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Blueberry shock virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Citrus leaf rugose virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Citrus variegation virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Elm mottle virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Fragaria chiloensis latent virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Humulus japonicus latent virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Lilac leaf chlorosis virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Lilac ring mottle virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Parietaria mottle virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Privet ringspot virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Prune dwarf virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Prunus necrotic ringspot virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Spinach latent virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Strawberry necrotic shock virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Tobacco streak virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Tomato necrotic streak virus,ssRNA(+)
NA,Bromoviridae,Ilarvirus,Tulare apple mosaic virus,ssRNA(+)
NA,Bromoviridae,Oleavirus,Olive latent virus 2,ssRNA(+)
NA,Caliciviridae,Bavovirus,Bavaria virus,ssRNA(+)
NA,Caliciviridae,Lagovirus,European brown hare syndrome virus,ssRNA(+)
NA,Caliciviridae,Lagovirus,Rabbit hemorrhagic disease virus,ssRNA(+)
NA,Caliciviridae,Minovirus,Minovirus A,ssRNA(+)
NA,Caliciviridae,Nacovirus,Nacovirus A,ssRNA(+)
NA,Caliciviridae,Nebovirus,Newbury 1 virus,ssRNA(+)
NA,Caliciviridae,Norovirus,Norwalk virus,ssRNA(+)
NA,Caliciviridae,Recovirus,Recovirus A,ssRNA(+)
NA,Caliciviridae,Salovirus,Nordland virus,ssRNA(+)
NA,Caliciviridae,Sapovirus,Sapporo virus,ssRNA(+)
NA,Caliciviridae,Valovirus,Saint Valerien virus,ssRNA(+)
NA,Caliciviridae,Vesivirus,Feline calicivirus,ssRNA(+)
NA,Caliciviridae,Vesivirus,Vesicular exanthema of swine virus,ssRNA(+)
NA,Carmotetraviridae,Alphacarmotetravirus,Providence virus,ssRNA(+)
NA,Chrysoviridae,Alphachrysovirus,Amasya cherry disease associated chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Anthurium mosaic-associated chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Aspergillus fumigatus chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Brassica campestris chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Colletotrichum gloeosporioides chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Cryphonectria nitschkei chrysovirus 1,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Fusarium oxysporum chrysovirus 1,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Helminthosporium victoriae virus 145S,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Isaria javanica chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Macrophomina phaseolina chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Penicillium brevicompactum virus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Penicillium chrysogenum virus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Penicillium cyaneofulvum virus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Persea americana chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Raphanus sativus chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Shuangao insect-associated chrysovirus,dsRNA
NA,Chrysoviridae,Alphachrysovirus,Verticillium dahliae chrysovirus 1,dsRNA
NA,Chrysoviridae,Betachrysovirus,Alternaria alternata chrysovirus,dsRNA
NA,Chrysoviridae,Betachrysovirus,Botryosphaeria dothidea chrysovirus,dsRNA
NA,Chrysoviridae,Betachrysovirus,Colletotrichum fructicola chrysovirus 1,dsRNA
NA,Chrysoviridae,Betachrysovirus,Fusarium graminearum chrysovirus,dsRNA
NA,Chrysoviridae,Betachrysovirus,Fusarium oxysporum chrysovirus 2,dsRNA
NA,Chrysoviridae,Betachrysovirus,Magnaporthe oryzae chrysovirus,dsRNA
NA,Chrysoviridae,Betachrysovirus,Penicillium janczewskii chrysovirus 1,dsRNA
NA,Chrysoviridae,Betachrysovirus,Penicillium janczewskii chrysovirus 2,dsRNA
NA,Closteroviridae,Ampelovirus,Air potato ampelovirus 1,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Blackberry vein banding-associated virus,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 1,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 3,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 4,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 13,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Little cherry virus 2,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Pineapple mealybug wilt-associated virus 1,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Pineapple mealybug wilt-associated virus 2,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Pineapple mealybug wilt-associated virus 3,ssRNA(+)
NA,Closteroviridae,Ampelovirus,Plum bark necrosis stem pitting-associated virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Beet yellow stunt virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Beet yellows virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Burdock yellows virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Carnation necrotic fleck virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Carrot yellow leaf virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Citrus tristeza virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Grapevine leafroll-associated virus 2,ssRNA(+)
NA,Closteroviridae,Closterovirus,Mint virus 1,ssRNA(+)
NA,Closteroviridae,Closterovirus,Raspberry leaf mottle virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Rose leaf rosette-associated virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Strawberry chlorotic fleck-associated virus,ssRNA(+)
NA,Closteroviridae,Closterovirus,Tobacco virus 1,ssRNA(+)
NA,Closteroviridae,Closterovirus,Wheat yellow leaf virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Abutilon yellows virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Bean yellow disorder virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Beet pseudoyellows virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Blackberry yellow vein-associated virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Cucurbit yellow stunting disorder virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Diodia vein chlorosis virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Lettuce chlorosis virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Lettuce infectious yellows virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Potato yellow vein virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Strawberry pallidosis-associated virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Sweet potato chlorotic stunt virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Tetterwort vein chlorosis virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Tomato chlorosis virus,ssRNA(+)
NA,Closteroviridae,Crinivirus,Tomato infectious chlorosis virus,ssRNA(+)
NA,Closteroviridae,Velarivirus,Areca palm velarivirus 1,ssRNA(+)
NA,Closteroviridae,Velarivirus,Cordyline virus 1,ssRNA(+)
NA,Closteroviridae,Velarivirus,Cordyline virus 2,ssRNA(+)
NA,Closteroviridae,Velarivirus,Cordyline virus 3,ssRNA(+)
NA,Closteroviridae,Velarivirus,Cordyline virus 4,ssRNA(+)
NA,Closteroviridae,Velarivirus,Grapevine leafroll-associated virus 7,ssRNA(+)
NA,Closteroviridae,Velarivirus,Little cherry virus 1,ssRNA(+)
NA,Closteroviridae,NA,Actinidia virus 1,ssRNA(+)
NA,Closteroviridae,NA,Alligatorweed stunting virus,ssRNA(+)
NA,Closteroviridae,NA,Blueberry virus A,ssRNA(+)
NA,Closteroviridae,NA,Megakepasma mosaic virus,ssRNA(+)
NA,Closteroviridae,NA,Mint vein banding-associated virus,ssRNA(+)
NA,Closteroviridae,NA,Olive leaf yellowing-associated virus,ssRNA(+)
NA,Closteroviridae,NA,Persimmon virus B,ssRNA(+)
NA,Cystoviridae,Cystovirus,Pseudomonas virus phi6,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phi8,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phi12,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phi13,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phi2954,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phiNN,dsRNA
NA,Cystoviridae,Cystovirus,Pseudomonas virus phiYY,dsRNA
NA,Endornaviridae,Alphaendornavirus,Basella alba alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Bell pepper alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Cucumis melo alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Erysiphe cichoracearum alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Grapevine endophyte alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Helicobasidium mompa alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Hordeum vulgare alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Hot pepper alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Lagenaria siceraria alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Oryza rufipogon alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Oryza sativa alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Persea americana alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Phaseolus vulgaris alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Phaseolus vulgaris alphaendornavirus 2,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Phytophthora alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Rhizoctonia cerealis alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Vicia faba alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Winged bean alphaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Alphaendornavirus,Yerba mate alphaendornavirus,ssRNA(+)
NA,Endornaviridae,Betaendornavirus,Alternaria brassicicola betaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Betaendornavirus,Botrytis cinerea betaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Betaendornavirus,Gremmeniella abietina betaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Betaendornavirus,Sclerotinia sclerotiorum betaendornavirus 1,ssRNA(+)
NA,Endornaviridae,Betaendornavirus,Tuber aestivum betaendornavirus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Apoi virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Aroa virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Bagaza virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Banzi virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Bouboui virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Bukalasa bat virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Cacipacore virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Carey Island virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Cowbone Ridge virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Dakar bat virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Dengue virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Edge Hill virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Entebbe bat virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Gadgets Gully virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Ilheus virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Israel turkey meningoencephalomyelitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Japanese encephalitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Jugra virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Jutiapa virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Kadam virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Kedougou virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Kokobera virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Koutango virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Kyasanur Forest disease virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Langat virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Louping ill virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Meaban virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Modoc virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Montana myotis leukoencephalitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Murray Valley encephalitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Ntaya virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Omsk hemorrhagic fever virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Phnom Penh bat virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Powassan virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Rio Bravo virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Royal Farm virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Saboya virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Saint Louis encephalitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Sal Vieja virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,San Perlita virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Saumarez Reef virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Sepik virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Tembusu virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Tick-borne encephalitis virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Tyuleniy virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Uganda S virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Usutu virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Wesselsbron virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,West Nile virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Yaounde virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Yellow fever virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Yokose virus,ssRNA(+)
NA,Flaviviridae,Flavivirus,Zika virus,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus A,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus B,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus C,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus D,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus E,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus F,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus G,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus H,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus I,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus J,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus K,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus L,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus M,ssRNA(+)
NA,Flaviviridae,Hepacivirus,Hepacivirus N,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus A,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus B,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus C,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus D,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus E,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus F,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus G,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus H,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus I,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus J,ssRNA(+)
NA,Flaviviridae,Pegivirus,Pegivirus K,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus A,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus B,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus C,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus D,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus E,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus F,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus G,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus H,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus I,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus J,ssRNA(+)
NA,Flaviviridae,Pestivirus,Pestivirus K,ssRNA(+)
NA,Hepeviridae,Orthohepevirus,Orthohepevirus A,ssRNA(+)
NA,Hepeviridae,Orthohepevirus,Orthohepevirus B,ssRNA(+)
NA,Hepeviridae,Orthohepevirus,Orthohepevirus C,ssRNA(+)
NA,Hepeviridae,Orthohepevirus,Orthohepevirus D,ssRNA(+)
NA,Hepeviridae,Piscihepevirus,Piscihepevirus A,ssRNA(+)
NA,Hypoviridae,Hypovirus,Cryphonectria hypovirus 1,ssRNA(+)
NA,Hypoviridae,Hypovirus,Cryphonectria hypovirus 2,ssRNA(+)
NA,Hypoviridae,Hypovirus,Cryphonectria hypovirus 3,ssRNA(+)
NA,Hypoviridae,Hypovirus,Cryphonectria hypovirus 4,ssRNA(+)
NA,Kitaviridae,Blunervirus,Blueberry necrotic ring blotch virus,ssRNA(+)
NA,Kitaviridae,Cilevirus,Citrus leprosis virus C,ssRNA(+)
NA,Kitaviridae,Cilevirus,Citrus leprosis virus C2,ssRNA(+)
NA,Kitaviridae,Higrevirus,Hibiscus green spot virus 2,ssRNA(+)
NA,Leviviridae,Allolevivirus,Escherichia virus FI,ssRNA(+)
NA,Leviviridae,Allolevivirus,Escherichia virus Qbeta,ssRNA(+)
NA,Leviviridae,Levivirus,Escherichia virus BZ13,ssRNA(+)
NA,Leviviridae,Levivirus,Escherichia virus MS2,ssRNA(+)
NA,Luteoviridae,Enamovirus,Alfalfa enamovirus 1,ssRNA(+)
NA,Luteoviridae,Enamovirus,Citrus vein enation virus,ssRNA(+)
NA,Luteoviridae,Enamovirus,Grapevine enamovirus 1,ssRNA(+)
NA,Luteoviridae,Enamovirus,Pea enation mosaic virus 1,ssRNA(+)
NA,Luteoviridae,Luteovirus,Barley yellow dwarf virus kerII,ssRNA(+)
NA,Luteoviridae,Luteovirus,Barley yellow dwarf virus kerIII,ssRNA(+)
NA,Luteoviridae,Luteovirus,Barley yellow dwarf virus MAV,ssRNA(+)
NA,Luteoviridae,Luteovirus,Barley yellow dwarf virus PAS,ssRNA(+)
NA,Luteoviridae,Luteovirus,Barley yellow dwarf virus PAV,ssRNA(+)
NA,Luteoviridae,Luteovirus,Bean leafroll virus,ssRNA(+)
NA,Luteoviridae,Luteovirus,Cherry associated luteovirus,ssRNA(+)
NA,Luteoviridae,Luteovirus,Nectarine stem pitting associated virus,ssRNA(+)
NA,Luteoviridae,Luteovirus,Rose spring dwarf-associated virus,ssRNA(+)
NA,Luteoviridae,Luteovirus,Soybean dwarf virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Beet chlorosis virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Beet mild yellowing virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Beet western yellows virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Carrot red leaf virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Cereal yellow dwarf virus RPS,ssRNA(+)
NA,Luteoviridae,Polerovirus,Cereal yellow dwarf virus RPV,ssRNA(+)
NA,Luteoviridae,Polerovirus,Chickpea chlorotic stunt virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Cotton leafroll dwarf virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Cucurbit aphid-borne yellows virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Maize yellow dwarf virus RMV,ssRNA(+)
NA,Luteoviridae,Polerovirus,Maize yellow mosaic virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Melon aphid-borne yellows virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepo aphid-borne yellows virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 1,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 2,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 3,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 4,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 5,ssRNA(+)
NA,Luteoviridae,Polerovirus,Pepper vein yellows virus 6,ssRNA(+)
NA,Luteoviridae,Polerovirus,Potato leafroll virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Suakwa aphid-borne yellows virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Sugarcane yellow leaf virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Tobacco vein distorting virus,ssRNA(+)
NA,Luteoviridae,Polerovirus,Turnip yellows virus,ssRNA(+)
NA,Luteoviridae,NA,Barley yellow dwarf virus GPV,ssRNA(+)
NA,Luteoviridae,NA,Barley yellow dwarf virus SGV,ssRNA(+)
NA,Luteoviridae,NA,Chickpea stunt disease associated virus,ssRNA(+)
NA,Luteoviridae,NA,Groundnut rosette assistor virus,ssRNA(+)
NA,Luteoviridae,NA,Indonesian soybean dwarf virus,ssRNA(+)
NA,Luteoviridae,NA,Sweet potato leaf speckling virus,ssRNA(+)
NA,Luteoviridae,NA,Tobacco necrotic dwarf virus,ssRNA(+)
NA,Matonaviridae,Rubivirus,Rubella virus,ssRNA(+)
NA,Megabirnaviridae,Megabirnavirus,Rosellinia necatrix megabirnavirus 1,dsRNA
NA,Narnaviridae,Mitovirus,Cryphonectria mitovirus 1,ssRNA(+)
NA,Narnaviridae,Mitovirus,Ophiostoma mitovirus 4,ssRNA(+)
NA,Narnaviridae,Mitovirus,Ophiostoma mitovirus 5,ssRNA(+)
NA,Narnaviridae,Mitovirus,Ophiostoma mitovirus 6,ssRNA(+)
NA,Narnaviridae,Mitovirus,Ophiostoma mitovirus 3a,ssRNA(+)
NA,Narnaviridae,Narnavirus,Saccharomyces 20S RNA narnavirus,ssRNA(+)
NA,Narnaviridae,Narnavirus,Saccharomyces 23S RNA narnavirus,ssRNA(+)
NA,Nodaviridae,Alphanodavirus,Black beetle virus,ssRNA(+)
NA,Nodaviridae,Alphanodavirus,Boolarra virus,ssRNA(+)
NA,Nodaviridae,Alphanodavirus,Flock House virus,ssRNA(+)
NA,Nodaviridae,Alphanodavirus,Nodamura virus,ssRNA(+)
NA,Nodaviridae,Alphanodavirus,Pariacoto virus,ssRNA(+)
NA,Nodaviridae,Betanodavirus,Barfin flounder nervous necrosis virus,ssRNA(+)
NA,Nodaviridae,Betanodavirus,Redspotted grouper nervous necrosis virus,ssRNA(+)
NA,Nodaviridae,Betanodavirus,Striped jack nervous necrosis virus,ssRNA(+)
NA,Nodaviridae,Betanodavirus,Tiger puffer nervous necrosis virus,ssRNA(+)
NA,Partitiviridae,Alphapartitivirus,Beet cryptic virus 1,dsRNA
NA,Partitiviridae,Alphapartitivirus,Carrot cryptic virus,dsRNA
NA,Partitiviridae,Alphapartitivirus,Cherry chlorotic rusty spot associated partitivirus,dsRNA
NA,Partitiviridae,Alphapartitivirus,Chondrostereum purpureum cryptic virus 1,dsRNA
NA,Partitiviridae,Alphapartitivirus,Flammulina velutipes browning virus,dsRNA
NA,Partitiviridae,Alphapartitivirus,Helicobasidium mompa partitivirus V70,dsRNA
NA,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
NA,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 3,dsRNA
NA,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 12,dsRNA
NA,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 13,dsRNA
NA,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 15,dsRNA
NA,Partitiviridae,Alphapartitivirus,Rosellinia necatrix partitivirus 2,dsRNA
NA,Partitiviridae,Alphapartitivirus,Vicia cryptic virus,dsRNA
NA,Partitiviridae,Alphapartitivirus,White clover cryptic virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,Atkinsonella hypoxylon virus,dsRNA
NA,Partitiviridae,Betapartitivirus,Cannabis cryptic virus,dsRNA
NA,Partitiviridae,Betapartitivirus,Ceratocystis resinifera virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,Crimson clover cryptic virus 2,dsRNA
NA,Partitiviridae,Betapartitivirus,Dill cryptic virus 2,dsRNA
NA,Partitiviridae,Betapartitivirus,Fusarium poae virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 2,dsRNA
NA,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 7,dsRNA
NA,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 8,dsRNA
NA,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus P,dsRNA
NA,Partitiviridae,Betapartitivirus,Hop trefoil cryptic virus 2,dsRNA
NA,Partitiviridae,Betapartitivirus,Pleurotus ostreatus virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,Primula malacoides virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,Red clover cryptic virus 2,dsRNA
NA,Partitiviridae,Betapartitivirus,Rhizoctonia solani virus 717,dsRNA
NA,Partitiviridae,Betapartitivirus,Rosellinia necatrix virus 1,dsRNA
NA,Partitiviridae,Betapartitivirus,White clover cryptic virus 2,dsRNA
NA,Partitiviridae,Cryspovirus,Cryptosporidium parvum virus 1,dsRNA
NA,Partitiviridae,Deltapartitivirus,Beet cryptic virus 2,dsRNA
